日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,出来高,5日平均,25日平均
2021/7/16,"28,039.26","28,201.30","27,847.35","28,003.08","28,435.58","28,703.00","28,906.22","50,383","52,749.60","55,678.20"
2021/7/15,"28,539.32","28,571.72","28,240.21","28,279.09","28,423.05","28,740.82","28,924.64","53,203","59,137.40","56,505.52"
2021/7/14,"28,517.31","28,696.80","28,482.82","28,608.49","28,390.84","28,768.00","28,936.61","54,827","60,940.80","56,510.92"
2021/7/13,"28,713.82","28,852.31","28,699.04","28,718.24","28,342.53","28,778.10","28,938.23","49,793","62,042.60","56,333.76"
2021/7/12,"28,412.70","28,595.12","28,405.60","28,569.02","28,327.52","28,787.91","28,934.06","55,542","60,432.40","56,358.76"
2021/7/9,"27,739.42","28,000.02","27,419.40","27,940.42","28,333.36","28,805.92","28,939.75","82,322","57,016.20","56,175.32"
2021/7/8,"28,332.63","28,366.76","28,118.03","28,118.03","28,501.93","28,845.96","28,956.20","62,220","50,046.00","55,114.00"
2021/7/7,"28,262.40","28,434.99","28,161.75","28,366.95","28,619.73","28,883.56","28,978.52","60,336","46,779.60","54,966.64"
2021/7/6,"28,677.95","28,748.23","28,587.61","28,643.21","28,704.65","28,906.73","29,003.18","41,742","45,506.00","55,393.28"
2021/7/5,"28,709.57","28,731.07","28,581.08","28,598.19","28,738.53","28,913.58","29,020.13","38,461","49,103.00","55,618.64"
2021/7/2,"28,719.24","28,849.32","28,688.63","28,783.28","28,828.49","28,924.05","29,037.77","47,471","50,947.00","56,231.68"
2021/7/1,"28,832.41","28,833.17","28,624.80","28,707.04","28,885.07","28,938.70","29,050.89","45,888","51,765.00","57,555.64"
2021/6/30,"28,896.31","28,998.99","28,779.76","28,791.53","28,918.71","28,932.38","29,064.36","53,968","51,511.20","61,248.36"
2021/6/29,"28,927.44","28,951.68","28,735.55","28,812.61","28,935.38","28,926.40","29,069.96","59,727","50,928.40","61,656.16"
2021/6/28,"29,112.66","29,121.28","28,984.93","29,048.02","28,949.69","28,916.06","29,072.95","47,681","52,537.60","61,426.72"
2021/6/25,"29,137.30","29,174.17","28,992.74","29,066.18","28,742.27","28,888.72","29,072.68","51,561","58,165.20","61,706.28"
2021/6/24,"28,811.82","28,935.34","28,758.37","28,875.23","28,721.85","28,858.79","29,068.38","44,619","65,896.20","61,990.40"
2021/6/23,"28,886.92","29,007.83","28,860.06","28,874.89","28,750.47","28,827.71","29,068.23","51,054","68,346.40","62,478.44"
2021/6/22,"28,513.07","28,895.26","28,494.46","28,884.13","28,833.69","28,794.49","29,068.97","67,773","68,617.40","63,183.48"
2021/6/21,"28,506.84","28,506.84","27,795.86","28,010.93","28,945.13","28,775.40","29,077.97","75,819","65,670.80","63,458.76"
2021/6/18,"29,136.74","29,136.74","28,957.98","28,964.08","29,175.30","28,767.96","29,096.60","90,216","59,513.00","62,981.28"
2021/6/17,"29,149.34","29,197.68","28,875.39","29,018.33","29,172.23","28,732.77","29,105.92","56,870","55,683.00","62,314.20"
2021/6/16,"29,306.14","29,434.10","29,263.72","29,291.01","29,160.28","28,669.96","29,105.23","52,409","54,976.60","63,258.96"
2021/6/15,"29,256.03","29,480.85","29,235.71","29,441.30","29,074.23","28,624.22","29,116.92","53,040","54,574.40","64,762.28"
2021/6/14,"29,153.11","29,208.35","29,026.27","29,161.80","28,978.69","28,590.91","29,119.99","45,030","54,050.00","65,567.44"
2021/6/11,"29,030.04","29,080.89","28,839.54","28,948.73","28,950.17","28,605.17","29,133.25","71,066","55,235.20","66,418.16"
2021/6/10,"28,799.74","29,007.53","28,799.74","28,958.56","28,948.73","28,621.53","29,147.51","53,338","52,179.80","66,277.48"
2021/6/9,"28,901.56","28,932.03","28,801.83","28,860.80","28,968.64","28,636.45","29,164.54","50,398","53,219.40","67,916.08"
2021/6/8,"29,046.03","29,140.68","28,897.64","28,963.56","28,985.71","28,634.52","29,183.63","50,418","57,340.20","69,035.44"
2021/6/7,"29,214.00","29,241.20","28,973.05","29,019.24","28,955.87","28,638.14","29,203.68","50,956","56,731.80","69,475.60"
2021/6/4,"28,901.42","28,991.24","28,764.68","28,941.52","28,924.03","28,637.04","29,217.88","55,789","57,298.00","69,814.32"
2021/6/3,"28,890.39","29,157.16","28,879.15","29,058.11","28,965.61","28,644.43","29,225.59","58,536","62,254.20","69,550.84"
2021/6/2,"28,730.81","29,003.55","28,565.83","28,946.14","28,863.79","28,642.93","29,232.33","71,002","78,188.20","69,107.40"
2021/6/1,"28,998.65","29,075.47","28,611.25","28,814.34","28,803.00","28,652.61","29,239.79","47,376","76,820.40","68,470.16"
2021/5/31,"29,019.45","29,147.71","28,791.60","28,860.08","28,750.93","28,640.38","29,247.44","53,787","78,143.40","69,415.00"
2021/5/28,"28,912.54","29,194.11","28,899.66","29,149.41","28,651.84","28,649.99","29,246.37","80,570","78,320.00","69,658.80"
2021/5/27,"28,543.32","28,587.21","28,360.56","28,549.01","28,485.52","28,671.43","29,235.60","138,206","73,938.80","68,223.96"
2021/5/26,"28,396.62","28,710.83","28,396.62","28,642.19","28,395.37","28,716.81","29,236.90","64,163","57,661.60","64,659.00"
2021/5/25,"28,516.99","28,576.97","28,443.74","28,553.98","28,275.82","28,756.83","29,233.17","53,991","58,565.00","64,117.32"
2021/5/24,"28,212.32","28,584.18","28,212.32","28,364.61","28,246.39","28,799.51","29,226.99","54,670","62,697.80","64,244.44"
2021/5/21,"28,269.61","28,411.56","28,193.03","28,317.83","28,138.44","28,854.99","29,217.64","58,664","64,540.20","64,253.16"
2021/5/20,"27,875.50","28,176.87","27,821.96","28,098.25","28,091.76","28,903.82","29,216.04","56,820","67,515.20","63,914.36"
2021/5/19,"28,031.22","28,216.65","27,842.98","28,044.45","27,961.72","28,970.62","29,223.20","68,680","72,249.00","64,236.52"
2021/5/18,"27,931.57","28,481.17","27,931.57","28,406.84","27,982.33","29,037.20","29,229.89","74,655","76,511.40","63,993.28"
2021/5/17,"28,310.46","28,312.78","27,632.53","27,824.83","28,022.68","29,090.15","29,235.43","63,882","76,214.20","63,468.64"
2021/5/14,"27,723.70","28,139.96","27,723.70","28,084.47","28,361.38","29,165.03","29,246.18","73,539","76,697.40","63,534.24"
2021/5/13,"27,929.01","27,961.96","27,385.03","27,448.01","28,616.05","29,245.22","29,255.15","80,489","75,499.40","62,807.20"
2021/5/12,"28,712.10","28,831.03","27,888.59","28,147.51","28,992.72","29,341.46","29,269.48","89,992","78,262.20","61,875.56"
2021/5/11,"29,238.56","29,289.12","28,535.36","28,608.59","29,125.75","29,391.11","29,275.96","73,169","75,940.20","61,301.44"
2021/5/10,"29,376.89","29,685.41","29,346.14","29,518.34","29,214.82","29,413.92","29,271.08","66,298","73,590.80","61,654.88"
2021/5/7,"29,330.45","29,449.86","29,237.36","29,357.82","29,109.53","29,410.49","29,257.76","67,549","72,216.00","62,198.04"
2021/5/6,"29,024.01","29,430.22","28,966.47","29,331.37","29,063.21","29,411.56","29,248.96","94,303","68,546.60","63,814.00"
2021/4/30,"28,996.66","29,046.49","28,760.27","28,812.63","29,001.07","29,405.38","29,237.30","78,382","59,176.00","62,988.00"
2021/4/28,"28,935.51","29,139.70","28,875.91","29,053.97","29,076.17","29,402.07","29,228.65","61,422","54,513.80","62,765.44"
2021/4/27,"29,174.53","29,187.11","28,990.19","28,991.89","28,967.09","29,376.13","29,216.46","59,424","56,428.80","64,148.08"
2021/4/26,"29,095.49","29,241.28","28,896.37","29,126.23","28,988.79","29,376.29","29,196.43","49,202","56,520.40","64,939.20"
2021/4/23,"28,939.12","29,035.34","28,770.62","29,020.63","29,100.62","29,378.21","29,168.83","47,450","55,619.80","66,123.64"
2021/4/22,"28,880.78","29,192.39","28,800.86","29,188.17","29,233.16","29,409.06","29,144.00","55,071","55,946.20","69,365.80"
2021/4/21,"28,660.36","28,778.93","28,419.84","28,508.55","29,324.07","29,450.21","29,118.27","70,997","55,056.20","70,978.56"
2021/4/20,"29,355.87","29,361.28","29,014.36","29,100.38","29,546.56","29,506.44","29,104.08","59,882","52,290.60","71,123.72"
2021/4/19,"29,688.32","29,808.01","29,530.84","29,685.37","29,676.80","29,539.27","29,083.65","44,699","51,291.80","72,078.56"
2021/4/16,"29,789.08","29,789.08","29,621.83","29,683.37","29,647.47","29,542.53","29,045.90","49,082","52,390.80","74,053.48"
2021/4/15,"29,573.90","29,787.66","29,558.55","29,642.69","29,664.41","29,543.91","29,005.54","50,621","55,549.20","75,955.60"
2021/4/14,"29,718.06","29,722.40","29,567.18","29,620.99","29,677.67","29,526.67","28,965.88","57,169","57,944.80","77,069.04"
2021/4/13,"29,605.69","29,897.11","29,573.79","29,751.61","29,699.63","29,503.29","28,924.60","54,888","58,818.80","78,102.88"
2021/4/12,"29,874.43","29,876.04","29,538.73","29,538.73","29,688.63","29,474.34","28,880.40","50,194","60,945.60","79,776.36"
2021/4/9,"29,865.53","30,064.35","29,768.06","29,768.06","29,798.74","29,442.52","28,842.74","64,874","61,979.40","81,463.72"
2021/4/8,"29,675.88","29,744.79","29,516.42","29,708.98","29,815.93","29,406.37","28,802.68","62,599","60,444.20","82,299.72"
2021/4/7,"29,743.48","29,867.94","29,523.55","29,730.79","29,751.90","29,375.22","28,763.98","61,539","63,052.20","82,803.28"
2021/4/6,"30,208.89","30,208.89","29,665.86","29,696.63","29,641.51","29,368.35","28,724.34","65,522","67,145.40","83,094.16"
2021/4/5,"30,084.61","30,195.00","30,024.25","30,089.25","29,588.72","29,356.81","28,684.22","55,363","70,016.40","83,278.64"
2021/4/2,"29,704.66","29,869.67","29,694.09","29,854.00","29,447.77","29,339.78","28,639.46","57,198","80,533.40","83,570.52"
2021/4/1,"29,441.91","29,585.46","29,318.82","29,388.87","29,312.31","29,304.26","28,596.77","75,639","83,824.40","84,999.96"
2021/3/31,"29,278.33","29,348.99","29,165.52","29,178.80","29,180.52","29,335.44","28,561.67","82,005","83,260.20","84,776.60"
2021/3/30,"29,365.04","29,478.20","29,283.89","29,432.70","29,025.86","29,355.15","28,530.19","79,877","86,056.80","84,667.96"
2021/3/29,"29,478.12","29,578.37","29,200.88","29,384.52","28,938.50","29,384.09","28,490.65","107,948","85,921.80","83,985.04"
2021/3/26,"29,068.52","29,240.74","28,953.22","29,176.70","28,896.43","29,409.42","28,452.83","73,653","80,094.80","82,217.08"
2021/3/25,"28,457.33","28,821.83","28,414.92","28,729.88","29,019.50","29,451.80","28,420.49","72,818","91,065.00","82,388.32"
2021/3/24,"28,765.55","28,867.67","28,379.06","28,405.52","29,316.87","29,514.29","28,394.88","95,988","95,579.40","82,466.80"
2021/3/23,"29,381.49","29,496.83","28,995.92","28,995.92","29,618.64","29,596.78","28,373.49","79,202","91,307.00","81,877.64"
2021/3/22,"29,444.10","29,472.98","29,107.63","29,174.15","29,803.67","29,640.31","28,344.04","78,813","92,217.20","81,523.00"
2021/3/19,"29,904.57","30,049.77","29,621.22","29,792.05","29,922.23","29,654.15","28,307.50","128,504","95,269.00","81,562.24"
2021/3/18,"30,148.48","30,485.00","30,041.50","30,216.75","29,907.39","29,644.98","28,265.54","95,390","88,895.20","79,666.44"
2021/3/17,"29,836.83","29,984.97","29,825.16","29,914.33","29,706.37","29,616.55","28,216.48","74,626","85,508.60","79,325.96"
2021/3/16,"29,770.39","30,026.40","29,755.47","29,921.09","29,530.81","29,595.52","28,168.24","83,753","87,186.40","80,083.84"
2021/3/15,"29,804.50","29,884.73","29,670.31","29,766.97","29,352.18","29,549.84","28,118.17","94,072","89,780.80","80,461.44"
2021/3/12,"29,287.74","29,744.32","29,210.40","29,717.83","29,147.44","29,492.84","28,061.64","96,635","89,442.00","79,942.08"
2021/3/11,"29,033.92","29,255.42","28,995.33","29,211.64","28,976.74","29,449.99","28,007.20","78,457","87,269.80","79,436.04"
2021/3/10,"29,118.28","29,233.47","28,960.09","29,036.56","28,920.43","29,416.01","27,960.75","83,015","86,616.00","78,999.24"
2021/3/9,"28,748.87","29,053.56","28,609.21","29,027.94","29,024.94","29,378.19","27,920.46","96,725","83,775.20","78,306.16"
2021/3/8,"29,208.19","29,255.90","28,644.26","28,743.25","29,100.99","29,323.60","27,878.84","92,378","78,457.00","78,106.64"
2021/3/5,"28,725.48","28,867.83","28,308.57","28,864.32","29,285.04","29,301.77","27,834.08","85,774","72,513.40","79,368.64"
2021/3/4,"29,198.42","29,277.19","28,711.04","28,930.11","29,305.37","29,292.61","27,789.50","75,188","73,945.40","78,698.28"
2021/3/3,"29,482.12","29,604.37","29,336.60","29,559.10","29,553.01","29,277.25","27,741.76","68,811","72,918.80","78,230.24"
2021/3/2,"29,939.75","29,996.39","29,314.82","29,408.17","29,575.53","29,247.78","27,679.71","70,134","75,014.40","77,771.72"
2021/3/1,"29,419.45","29,686.39","29,396.04","29,663.50","29,725.10","29,216.71","27,618.80","62,660","73,548.40","77,644.16"
2021/2/26,"29,753.73","29,760.31","28,966.01","28,966.01","29,795.98","29,180.44","27,547.62","92,934","73,766.20","77,844.20"
2021/2/25,"30,077.27","30,213.28","30,044.43","30,168.27","30,050.00","29,162.73","27,482.81","70,055","70,766.20","76,918.48"
2021/2/24,"30,020.11","30,089.59","29,671.70","29,671.70","30,074.78","29,101.34","27,396.51","79,289","71,711.20","76,443.28"
2021/2/22,"30,281.78","30,458.13","30,089.18","30,156.03","30,233.99","29,044.16","27,311.49","62,804","72,105.20","75,348.28"
2021/2/19,"29,970.59","30,169.59","29,847.33","30,017.92","30,219.62","28,978.69","27,215.77","63,749","73,611.60","75,800.76"
2021/2/18,"30,311.98","30,560.49","30,140.01","30,236.09","30,120.05","28,925.90","27,126.62","77,934","76,820.60","76,527.32"
2021/2/17,"30,366.82","30,398.20","30,191.01","30,292.19","29,985.41","28,854.72","27,035.72","74,780","77,455.60","76,244.20"
2021/2/16,"30,229.46","30,714.52","30,191.65","30,467.75","29,828.16","28,769.61","26,944.97","81,259","79,875.20","76,406.56"
2021/2/15,"29,662.41","30,092.34","29,662.41","30,084.15","29,612.31","28,676.46","26,851.99","70,336","82,338.00","76,551.04"
2021/2/12,"29,635.88","29,650.51","29,417.32","29,520.07","29,351.32","28,572.70","26,764.43","79,794","86,909.40","77,691.84"
2021/2/10,"29,412.55","29,562.93","29,368.18","29,562.93","29,115.70","28,474.13","26,683.82","81,109","87,168.20","77,406.52"
2021/2/9,"29,435.61","29,585.75","29,350.48","29,505.93","28,932.41","28,377.96","26,604.84","86,878","87,743.20","76,362.20"
2021/2/8,"28,831.58","29,400.56","28,817.60","29,388.50","28,703.66","28,288.06","26,525.65","93,573","83,875.00","74,947.32"
2021/2/5,"28,631.46","28,785.71","28,548.27","28,779.19","28,444.17","28,210.28","26,449.42","93,193","78,298.00","73,227.88"
2021/2/4,"28,557.46","28,600.22","28,325.89","28,341.95","28,221.01","28,161.84","26,377.84","81,088","78,006.80","71,877.44"
2021/2/3,"28,482.71","28,669.95","28,402.30","28,646.50","28,192.10","28,102.33","26,313.37","83,984","86,574.80","70,660.60"
2021/2/2,"28,207.48","28,379.31","28,089.12","28,362.17","28,189.84","28,022.73","26,246.44","67,537","83,581.00","68,637.16"
2021/2/1,"27,649.07","28,107.10","27,649.07","28,091.05","28,226.65","27,954.98","26,182.97","65,688","82,771.00","67,852.96"
2021/1/29,"28,320.72","28,320.72","27,629.80","27,663.39","28,372.89","27,892.33","26,122.54","91,737","81,103.00","67,465.88"
2021/1/28,"28,169.27","28,360.48","27,975.85","28,197.42","28,566.51","27,843.25","26,068.63","123,928","76,144.60","66,142.16"
2021/1/27,"28,665.34","28,754.99","28,542.00","28,635.21","28,678.39","27,783.93","26,007.95","69,015","64,891.20","63,613.80"
2021/1/26,"28,696.30","28,740.71","28,527.81","28,546.18","28,656.00","27,709.05","25,938.46","63,487","65,046.40","63,804.52"
2021/1/25,"28,698.89","28,822.29","28,566.85","28,822.29","28,673.46","27,639.47","25,870.29","57,348","63,984.00","63,724.76"
2021/1/22,"28,580.20","28,698.18","28,527.16","28,631.45","28,557.44","27,556.88","25,796.82","66,945","62,897.20","63,884.04"
2021/1/21,"28,710.41","28,846.15","28,677.61","28,756.86","28,534.99","27,479.13","25,722.13","67,661","64,331.40","63,579.52"
2021/1/20,"28,798.74","28,801.19","28,402.11","28,523.26","28,523.27","27,398.16","25,647.84","69,791","67,181.80","63,271.52"
2021/1/19,"28,405.49","28,720.91","28,373.34","28,633.46","28,509.94","27,323.33","25,576.67","58,175","67,394.80","63,474.84"
2021/1/18,"28,238.68","28,349.97","28,111.54","28,242.21","28,416.11","27,248.24","25,508.74","51,914","71,527.60","63,917.64"
2021/1/15,"28,777.47","28,820.50","28,477.03","28,519.18","28,395.48","27,191.27","25,445.67","74,116","78,119.00","64,315.00"
2021/1/14,"28,442.73","28,979.53","28,411.58","28,698.26","28,189.67","27,109.18","25,374.81","81,913","83,067.00","63,552.60"
2021/1/13,"28,140.10","28,503.43","28,133.59","28,456.59","27,861.20","27,023.15","25,300.00","70,856","81,216.60","62,739.36"
2021/1/12,"28,004.37","28,287.37","27,899.45","28,164.34","27,601.61","26,954.94","25,231.87","78,839","78,045.60","62,370.00"
2021/1/8,"27,720.14","28,139.03","27,667.75","28,139.03","27,420.42","26,900.74","25,167.81","84,871","72,579.00","61,995.44"
2021/1/7,"27,340.46","27,624.73","27,340.46","27,490.13","27,281.45","26,847.22","25,103.55","98,856","65,722.20","61,808.00"
2021/1/6,"27,102.85","27,196.40","27,002.18","27,055.94","27,297.05","26,819.11","25,050.02","72,661","57,837.40","60,783.28"
2021/1/5,"27,151.38","27,279.78","27,073.46","27,158.63","27,256.67","26,794.22","25,002.01","55,001","53,438.60","63,782.96"
2021/1/4,"27,575.57","27,602.11","27,042.32","27,258.38","27,156.26","26,773.66","24,954.02","51,506","49,118.00","65,032.00"
2020/12/30,"27,559.10","27,572.57","27,338.56","27,444.17","27,038.26","26,744.82","24,902.66","50,587","48,403.20","65,513.68"
2020/12/29,"26,936.38","27,602.52","26,921.14","27,568.15","26,854.38","26,698.93","24,846.54","59,432","49,488.00","67,191.08"
2020/12/28,"26,691.29","26,854.03","26,664.60","26,854.03","26,628.03","26,642.83","24,786.07","50,667","49,330.40","68,082.08"
2020/12/25,"26,708.10","26,716.61","26,638.28","26,656.61","26,600.11","26,589.76","24,738.34","33,398","51,340.80","68,592.52"
2020/12/24,"26,635.11","26,764.53","26,605.26","26,668.35","26,621.46","26,548.87","24,690.78","47,932","59,417.80","70,538.08"
2020/12/23,"26,580.43","26,585.21","26,414.74","26,524.79","26,649.13","26,511.26","24,644.61","56,011","62,130.00","71,390.56"
2020/12/22,"26,559.33","26,639.99","26,361.66","26,436.39","26,695.65","26,490.85","24,603.82","58,644","63,193.80","72,543.24"
2020/12/21,"26,834.10","26,905.67","26,533.63","26,714.42","26,745.94","26,469.68","24,561.30","60,719","63,331.40","73,594.88"
2020/12/18,"26,775.53","26,824.29","26,707.30","26,763.39","26,749.54","26,416.53","24,513.61","73,783","63,179.80","74,269.52"
2020/12/17,"26,744.50","26,843.05","26,676.28","26,806.67","26,727.37","26,366.83","24,465.30","61,493","63,398.00","74,539.48"
2020/12/16,"26,835.59","26,874.98","26,717.03","26,757.40","26,717.28","26,308.55","24,412.98","61,330","64,948.40","76,178.36"
2020/12/15,"26,683.11","26,736.84","26,605.54","26,687.84","26,729.39","26,234.48","24,365.66","59,332","65,052.00","78,851.88"
2020/12/14,"26,659.53","26,870.47","26,648.69","26,732.44","26,685.24","26,160.56","24,320.37","59,961","64,196.80","79,159.20"
